,Valence_electron_concentration_ref_Avg,name,Alloy_Ni,Alloy_Cr,Alloy_Co,Alloy_Al,Alloy_Fe,phase_name,phase_fraction,Ni,Cr,Co,Al,Fe,invT,Smix_HEA,DeltaSize_HEA,Electroneg_HEA,Hmix_HEA,Omega_HEA,Al+Cr,Cr/Al,UMAP_1,UMAP_2
2753,6.464,1451,26,20,12,30,12,BCC_B2#1,0.213,2.9,67.60000000000001,6.3,6.1,17.1,0.7027406886858749,8.431659053,0.035147232,0.08794807,-4.331612,3.896857110309732,73.7,11.081967213114757,7.8442397,17.26811
2754,6.8229999999999995,1451,26,20,12,30,12,BCC_B2#2,0.787,32.3,7.1,13.6,36.5,10.6,0.7027406886858749,11.888379157683765,0.067915537,0.13625024187134488,-18.044652,0.979122629,43.6,0.19452054794520546,8.2706585,3.4699438
2755,6.5440000000000005,1452,24,18,16,30,12,BCC_B2#1,0.168,3,65.10000000000001,8.799999999999999,6.2,17,0.7027406886858749,8.913802138889276,0.03537805,0.091841334,-4.663344,3.808568098888839,71.30000000000001,10.500000000000002,7.7550116,16.867283
2756,6.8389999999999995,1452,24,18,16,30,12,BCC_B2#2,0.832,28.3,8.5,17.5,34.8,11,0.7027406886858749,12.320677532361273,0.067235685,0.13416610668905907,-17.437492,1.0654118185775954,43.3,0.2442528735632184,6.7250338,3.2210197
2757,6.465000000000001,1453,24,20,14,30,12,BCC_B2#1,0.21,2.6,66.7,7.199999999999999,6.5,17,0.7027406886858749,8.591213211116004,0.036170987,0.088782092,-4.51664,3.794682015131609,73.2,10.261538461538462,7.7550116,16.867283
2758,6.792999999999999,1453,24,20,14,30,12,BCC_B2#2,0.79,29.7,7.6,15.8,36.3,10.7,0.7027406886858749,12.09635391536002,0.067782568,0.1353979682421416,-17.837324,1.0110945424970772,43.9,0.209366391,7.417083,3.2985399
2759,6.895,1454,28,18,14,30,10,BCC_B2#2,0.844,32.5,8.5,15,34.7,9.3,0.7027406886858749,12.034880752015825,0.067258606,0.1357356102870576,-17.786444,1.0180175599990768,43.2,0.24495677233429392,8.579083,3.5331345
2760,6.528,1454,28,18,14,30,10,BCC_B2#1,0.156,3.6,69.39999999999999,8.4,4.8,13.8,0.7027406886858749,8.316542324989422,0.031398343313805414,0.0898202,-4.18392,4.012266747529771,74.19999999999999,14.458333333333332,9.009151,17.466139
2761,6.686,1455,28,18,14,28,12,BCC_B2#1,0.163,5.1,63.6,9.6,4.8,16.9,0.7027406886858749,9.235007690917657,0.03146812,0.095989374,-4.592568,4.012356886271532,68.4,13.25,8.606089,16.425375
2762,6.992,1455,28,18,14,28,12,BCC_B2#2,0.837,32.5,9.1,14.9,32.5,11,0.7027406886858749,12.264312759057127,0.066441141,0.13397018175698644,-17.167944,1.0902057883934606,41.6,0.27999999999999997,8.705555,4.2862787
2763,6.614000000000001,1456,24,16,16,30,14,BCC_B2#1,0.145,3.4,60.2,9,6.800000000000001,20.6,0.7027406886858749,9.523289208,0.036998879,0.094942054,-4.988592,3.754865205934397,67,8.852941176470587,7.1089435,15.796194
2764,6.857,1456,24,16,16,30,14,BCC_B2#2,0.855,27.5,8.5,17.2,33.90000000000001,12.9,0.7027406886858749,12.456192630861008,0.067013314,0.13281579386503695,-17.016804,1.1087958112723977,42.40000000000001,0.2507374631268436,6.7250338,3.2210197
2765,6.539,1457,24,18,14,30,14,BCC_B2#1,0.191,3,62,7.399999999999999,7.1,20.5,0.7027406886858749,9.202975674299617,0.037727387699611016,0.092329809,-4.861124,3.733240057959032,69.1,8.732394366197184,6.953431,16.235718
2766,6.802999999999999,1457,24,18,14,30,14,BCC_B2#2,0.809,28.9,7.6,15.5,35.4,12.5,0.7027406886858749,12.230835639003065,0.067655023,0.13407098754913377,-17.40418,1.0513414640531824,43,0.21468926553672316,6.3263884,3.248576
2767,6.612,1458,26,16,16,30,12,BCC_B2#1,0.129,3.7,63.9,9.6,5.600000000000001,17.2,0.7027406886858749,9.123003736765513,0.033791618,0.094033632,-4.64618,3.9086258081262164,69.5,11.410714285714283,8.234386,16.415874
2768,6.888999999999999,1458,26,16,16,30,12,BCC_B2#2,0.871,29.3,8.9,16.9,33.6,11.2,0.7027406886858749,12.363701230349353,0.066899662,0.1336592813084822,-17.1799,1.0907858861874746,42.5,0.2648809523809524,7.2831373,3.637368
2769,6.695999999999999,1459,24,18,14,28,16,BCC_B2#1,0.201,4.2,57.09999999999999,8.6,6.800000000000001,23.4,0.7027406886858749,9.866856820944289,0.037046657,0.096941562,-5.099792,3.785920553407774,63.89999999999999,8.397058824,6.0836973,15.6296015
2770,6.904999999999999,1459,24,18,14,28,16,BCC_B2#2,0.799,29,8.200000000000001,15.4,33.3,14.1,0.7027406886858749,12.425784631617846,0.066871904,0.13250777335688643,-16.881876,1.1176439866107948,41.5,0.2462462462462463,6.133633,3.6270025
2771,6.836,1460,24,16,14,30,16,BCC_B2#2,0.832,28.1,7.7,15.3,34.5,14.4,0.7027406886858749,12.367670768177168,0.067353811,0.13281453384325068,-17.041864,1.0935645589598515,42.2,0.22318840579710145,6.133633,3.6270025
2772,6.618999999999999,1460,24,16,14,30,16,BCC_B2#1,0.168,3.5,57.09999999999999,7.6,7.7,24.1,0.7027406886858749,9.756595776786881,0.03921086,0.095424273,-5.202204,3.653600318,64.79999999999998,7.415584415584414,5.7653475,15.295543
2773,7.122999999999999,1461,28,16,16,24,16,BCC_B2#1,0.131,10.1,47.8,13.9,5.4,22.9,0.7027406886858749,11.25584719262467,0.033357975,0.10644104207682298,-5.792052,3.745933676320333,53.199999999999996,8.851851851851851,6.734265,13.32182
2774,7.213,1461,28,16,16,24,16,BCC_B2#2,0.869,30.7,11.2,16.3,26.8,15,0.7027406886858749,12.810876812728932,0.063407919,0.1285656093206888,-15.31796,1.3253919237184946,38,0.417910448,8.08902,5.1134934
2775,6.952,1462,28,16,16,26,14,BCC_B2#1,0.122,7.8,54.3,12.9,5.1,20,0.7027406886858749,10.54553583,0.032420459704423164,0.10364442136506914,-5.375652,3.838198971574304,59.4,10.647058823529411,7.301992,14.567461
2776,7.121,1462,28,16,16,26,14,BCC_B2#2,0.878,30.8,10.7,16.4,28.9,13.2,0.7027406886858749,12.673750190153472,0.06464568,0.13064055687266488,-16.022456,1.2374141414562987,39.599999999999994,0.370242215,7.7766685,4.2796226
2777,6.944999999999999,1463,28,16,14,26,16,BCC_B2#1,0.15,7.7,52.3,10.9,5.600000000000001,23.6,0.7027406886858749,10.643482959187999,0.033929546,0.10280910263250043,-5.378068,3.8506839624378526,57.9,9.339285714285712,5.9847593,14.4931135
2778,7.114000000000001,1463,28,16,14,26,16,BCC_B2#2,0.85,31.6,9.6,14.6,29.6,14.7,0.7027406886858749,12.571803200092047,0.065100931,0.13079167068624814,-16.154328,1.2109953743569686,39.2,0.3243243243243243,8.55403,4.567624
2779,6.9319999999999995,1464,26,16,16,26,16,BCC_B2#1,0.142,6.9,51.9,12.2,5.800000000000001,23.2,0.7027406886858749,10.688681947555684,0.034481069,0.10279057884845286,-5.424804,3.823992419455811,57.7,8.948275862068964,5.880063,14.300526
2780,7.082999999999999,1464,26,16,16,26,16,BCC_B2#2,0.858,29.2,10.1,16.6,29.3,14.8,0.7027406886858749,12.733290343805907,0.064919606,0.1299496021540658,-15.914976,1.2480368644300945,39.4,0.34470989761092147,7.7766685,4.2796226
2781,6.996,1465,24,14,18,28,16,BCC_B2#2,0.906,26,10,18.6,30.2,15.2,0.7027406886858749,12.81431296671246,0.065360407,0.12957871893177514,-15.922256,1.250195157342941,40.2,0.33112582781456956,5.9435534,4.0468273
2782,6.860000000000001,1465,24,14,18,28,16,BCC_B2#1,0.094,5.1,52.40000000000001,12.3,6.5,23.8,0.7027406886858749,10.53786210752846,0.036299123,0.10128309702215867,-5.434972,3.7609719791785325,58.90000000000001,8.061538461538463,5.880063,14.300526
2783,6.77,1466,24,16,18,28,14,BCC_B2#1,0.126,4.6,57.4,12.1,5.899999999999999,20,0.7027406886858749,10.015872996011689,0.034668852097242714,0.099370071,-5.135412,3.826891747297996,63.3,9.728813559322036,7.054427,15.296763
2784,6.962,1466,24,16,18,28,14,BCC_B2#2,0.874,26.8,10.1,18.8,31.2,13.1,0.7027406886858749,12.706491248650249,0.065788123,0.13108470200599298,-16.368924,1.198739300360952,41.3,0.32371794871794873,6.1944942,3.7377174
2785,6.851,1467,24,18,16,26,16,BCC_B2#1,0.188,5.600000000000001,54.2,11.5,6,22.8,0.7027406886858749,10.37579297462313,0.034985849352725716,0.10089518302872542,-5.271264,3.8397084140981157,60.2,9.033333333333333,6.5034223,14.646896
2786,7.006,1467,24,18,16,26,16,BCC_B2#2,0.812,28.3,9.6,17,30.6,14.4,0.7027406886858749,12.677625635915762,0.065646063,0.1306336371349278,-16.189056,1.2101962779174305,40.2,0.3137254901960784,7.179262,4.0413127
2787,6.609999999999999,1468,24,20,14,28,14,BCC_B2#1,0.22,3.7,61.9,8.4,6.2,19.8,0.7027406886858749,9.311732688889057,0.035466406490630924,0.094114695,-4.761548,3.8691008724956415,68.1,9.983870967741934,7.151458,16.208515
2788,6.8839999999999995,1468,24,20,14,28,14,BCC_B2#2,0.78,29.7,8.200000000000001,15.6,34.2,12.4,0.7027406886858749,12.315327728007263,0.067124152,0.13379012304389284,-17.280232,1.0773590667477202,42.400000000000006,0.23976608187134504,7.2831373,3.637368
2789,7,1469,24,8,18,30,20,BCC_B2#2,1,24,8,18,30,20,0.7027406886858749,12.77287600024573,0.065443943,0.12718506201594582,-15.4,1.285338576001637,38,0.26666666666666666,4.073319,4.1904683
2790,7.139999999999999,1470,26,8,18,28,20,BCC_B2#2,1,26,8,18,28,20,0.7027406886858749,12.797566676734737,0.064309249,0.12616195940139796,-15.0336,1.3327397310042333,36,0.2857142857142857,5.208729,4.4196916
2791,7.260000000000002,1471,26,8,20,26,20,BCC_B2#2,1,26,8,20,26,20,0.7027406886858749,12.856035918274236,0.062960774,0.12433824833895638,-14.4992,1.4029759048877937,34,0.3076923076923077,5.536938,4.3948407
2792,7.1800000000000015,1472,24,10,20,26,20,BCC_B2#2,1,24,10,20,26,20,0.7027406886858749,13.026215139686755,0.062931053,0.12443873994861883,-14.3872,1.4407986809507047,36,0.38461538461538464,4.825497,4.514798
2793,7.220000000000001,1473,26,10,20,26,18,BCC_B2#2,1,26,10,20,26,18,0.7027406886858749,12.980549311499884,0.062877629,0.12551669211702476,-14.6384,1.4096377668733113,36,0.38461538461538464,6.267057,4.345924
2794,7.12,1474,26,10,20,28,16,BCC_B2#2,1,26,10,20,28,16,0.7027406886858749,12.903566309876101,0.064115708,0.1277542954268074,-15.3264,1.3235959093232328,38,0.35714285714285715,6.3404164,4.079767
2795,7.200000000000001,1475,26,10,18,26,20,BCC_B2#2,1,26,10,18,26,20,0.7027406886858749,12.980549311499885,0.062979616,0.12496655552586854,-14.4896,1.4248843832132132,36,0.38461538461538464,5.6652193,4.8093114
2796,6.875,1476,24,10,16,30,20,BCC_B2#1,0.034,4.9,44,9.700000000000001,8.799999999999999,32.6,0.7027406886858749,10.929534961787072,0.041801393,0.10119213358754724,-5.953864,3.4658769675013477,52.8,5.000000000000001,3.112546,13.292638
2797,6.945,1476,24,10,16,30,20,BCC_B2#2,0.966,24.7,8.799999999999999,16.2,30.7,19.6,0.7027406886858749,12.771030495069121,0.065827816,0.12807134886460744,-15.600944,1.2661449903995092,39.5,0.2866449511400651,4.0777664,4.4967675
2798,6.938000000000001,1477,24,12,16,28,20,BCC_B2#1,0.08,5.7,44.4,10.7,7.9,31.3,0.7027406886858749,11.032799274025608,0.039830806,0.1020137123135905,-5.831052,3.5879787257736067,52.3,5.620253164556962,3.112546,13.292638
2799,7.007999999999999,1477,24,12,16,28,20,BCC_B2#2,0.92,25.6,9.2,16.5,29.7,19,0.7027406886858749,12.817953878368145,0.06527543,0.12788446934635958,-15.477852,1.2886687943767443,38.9,0.30976430976430974,5.38352,4.402712
2800,7.02,1478,26,8,16,30,20,BCC_B2#2,1,26,8,16,30,20,0.7027406886858749,12.708696411974573,0.065497085,0.12773159358592526,-15.5072,1.2693837419078013,38,0.26666666666666666,4.6353006,4.454671
2801,7.040000000000001,1479,28,8,14,30,20,BCC_B2#2,1,28,8,14,30,20,0.7027406886858749,12.61087394158954,0.06555011,0.12827299014211832,-15.6144,1.250318998104632,38,0.26666666666666666,5.280635,4.7106013
2802,7.220000000000001,1480,28,6,18,28,20,BCC_B2#2,1,28,6,18,28,20,0.7027406886858749,12.572569818428804,0.064340278,0.12607870557711157,-15.1488,1.2918491767337519,34,0.21428571428571427,5.5253057,4.286349
2803,7.08,1481,26,6,18,30,20,BCC_B2#2,1,26,6,18,30,20,0.7027406886858749,12.56068255529242,0.065476383,0.12733828960685778,-15.5456,1.2448427757273086,36,0.2,4.557977,4.0541267
2804,7.0600000000000005,1482,28,8,16,30,18,BCC_B2#2,1,28,8,16,30,18,0.7027406886858749,12.650227170435075,0.065439435,0.12885402593632836,-15.784,1.2400547879974306,38,0.26666666666666666,5.852611,4.351127
2805,7.119999999999999,1483,30,6,14,30,20,BCC_B2#2,1,30,6,14,30,20,0.7027406886858749,12.37398982014722,0.065582409,0.12837819129431596,-15.7504,1.2091374284542322,36,0.2,5.799588,4.629574
2806,7.24,1484,28,6,20,28,18,BCC_B2#2,1,28,6,20,28,18,0.7027406886858749,12.572569818428802,0.064233913,0.12659241683450073,-15.2976,1.2785765347806457,34,0.21428571428571427,6.2412868,3.9131124
2807,7.360000000000001,1485,30,6,18,26,20,BCC_B2#2,1,30,6,18,26,20,0.7027406886858749,12.56068255529242,0.063038873,0.12451762927393047,-14.6816,1.3452958312163619,32,0.23076923076923078,6.559657,4.6016955
2808,7.1,1486,26,6,20,30,18,BCC_B2#2,1,26,6,20,30,18,0.7027406886858749,12.560682555292418,0.065365376,0.12789386224522264,-15.7104,1.2310969591702883,36,0.2,5.1493983,3.611951
2809,7.180000000000001,1487,30,6,20,30,14,BCC_B2#2,1,30,6,20,30,14,0.7027406886858749,12.37398982014722,0.065249367,0.12997368964525083,-16.2256,1.1717577938189996,36,0.2,7.6670012,3.517776
2810,7.080000000000001,1488,28,8,18,30,16,BCC_B2#2,1,28,8,18,30,16,0.7027406886858749,12.650227170435077,0.065328278,0.1294247271582984,-15.9504,1.226436050405311,38,0.26666666666666666,6.488349,3.8932514
2811,7.2,1489,28,8,20,28,16,BCC_B2#2,1,28,8,20,28,16,0.7027406886858749,12.720583675110957,0.064146995,0.12776603617550317,-15.4432,1.2875113660348407,36,0.2857142857142857,6.836708,3.9301958
2812,7.180000000000001,1490,30,10,18,28,14,BCC_B2#2,1,30,10,18,28,14,0.7027406886858749,12.735387334815188,0.064111083,0.1293547061378131,-15.688,1.2742372314849846,38,0.35714285714285715,8.120119,4.207428
2813,7.34,1491,30,8,20,26,16,BCC_B2#2,1,30,8,20,26,16,0.7027406886858749,12.708696411974572,0.062853947,0.12633985911025858,-14.9696,1.3404968038041905,34,0.3076923076923077,7.841553,4.173922
2814,7.239999999999999,1492,30,8,20,28,14,BCC_B2#2,1,30,8,20,28,14,0.7027406886858749,12.610873941589537,0.064091125,0.1287888193905045,-15.6896,1.255027300801886,36,0.2857142857142857,8.120847,3.7454937
2815,7.260000000000001,1493,32,8,18,28,14,BCC_B2#2,1,32,8,18,28,14,0.7027406886858749,12.529423877589474,0.064142372,0.12928124380589778,-15.7872,1.238577772169238,36,0.2857142857142857,8.864845,4.224049
2816,7.300000000000001,1494,32,6,18,28,16,BCC_B2#2,1,32,6,18,28,16,0.7027406886858749,12.402249489668575,0.064229295,0.12806310944218083,-15.632,1.2323231483062052,34,0.21428571428571427,8.156638,4.1341767
2817,7.279000000000001,1495,30,10,18,26,16,BCC_B2#2,0.992,30.1,9.9,18,26.1,15.9,0.7027406886858749,12.819941876541932,0.062940516,0.12718070254562985,-15.023172,1.353305719150404,36,0.3793103448275862,7.9466634,4.6058583
2818,7.751,1495,30,10,18,26,16,FCC_L12#1,0.008,22,26.8,19.9,7.199999999999999,24.2,0.7027406886858749,12.80414125557991,0.038113184,0.1095173578954496,-7.403512,3.1508208963490327,34,3.7222222222222228,7.158546,8.453674
2819,7.377000000000001,1496,34,10,18,24,14,BCC_B2#2,0.85,34.7,8,17.5,26.8,13.1,0.7027406886858749,12.417061256320116,0.0633339,0.12902099599832573,-15.648956,1.2465003943139392,34.8,0.29850746268656714,9.909009,4.5072236
2820,7.971,1496,34,10,18,24,14,FCC_L12#1,0.15,30,21.6,21,8.3,19.2,0.7027406886858749,12.831600565256762,0.040541978,0.11085515920560483,-8.262312,2.773533720850731,29.900000000000002,2.602409638554217,10.476874,7.637237
2821,8.023,1497,32,8,20,24,16,FCC_L12#1,0.109,28.2,17.9,23.5,8.200000000000001,22.1,0.7027406886858749,12.836318318291033,0.040446506209230404,0.10647435193463257,-7.834896,2.899734678215399,26.1,2.1829268292682924,8.85466,6.2970066
2822,7.423000000000001,1497,32,8,20,24,16,BCC_B2#2,0.891,32.5,6.800000000000001,19.6,25.9,15.3,0.7027406886858749,12.509305781343926,0.06275241,0.12650374195295563,-15.104948,1.3046259597080423,32.7,0.2625482625482626,8.435843,4.024283
2823,7.437999999999999,1498,34,8,20,24,14,BCC_B2#2,0.866,34.4,6.600000000000001,19.4,26.4,13.3,0.7027406886858749,12.342412441924832,0.063048223,0.12785436074886136,-15.471024,1.251482797772127,33,0.25000000000000006,9.773059,4.042581
2824,8.086,1498,34,8,20,24,14,FCC_L12#1,0.134,31.4,17.1,24,8.799999999999999,18.7,0.7027406886858749,12.767353532809928,0.041611319,0.10808692751669831,-8.299964,2.7082772685740055,25.9,1.9431818181818186,11.391688,6.1872697
2825,7.457000000000001,1499,34,6,20,26,14,BCC_B2#2,0.992,34,5.899999999999999,20,26.1,14,0.7027406886858749,12.317239395944453,0.062900466,0.12687961814255266,-15.27636,1.2634849159768553,32,0.22605363984674323,9.773059,4.042581
2826,8.117,1499,34,6,20,26,14,FCC_L12#1,0.008,31.4,15.3,24.8,8.9,19.5,0.7027406886858749,12.727297708943205,0.041885452484032866,0.10628746864047517,-8.19992,2.717702841668832,24.200000000000003,1.7191011235955056,10.718082,6.088264
2827,7.439,1500,34,10,20,20,16,BCC_B2#2,0.634,35,6.3,18.5,26.4,13.8,0.7027406886858749,12.293777011174315,0.063129536,0.12769506020202967,-15.438504,1.246764945855363,32.699999999999996,0.23863636363636365,10.529747,4.2733707
2828,8.095,1500,34,10,20,20,16,FCC_L12#1,0.366,32.2,16.5,22.6,8.9,19.8,0.7027406886858749,12.755856423853679,0.041857608,0.10765767552757209,-8.317336,2.695350267062656,25.4,1.8539325842696628,10.500471,6.3387194
2829,8.13,1501,34,8,20,22,16,FCC_L12#1,0.243,32.1,15,23.3,8.9,20.7,0.7027406886858749,12.721035215631227,0.041875544,0.1059218461885932,-8.190796,2.720584445599634,23.9,1.6853932584269662,10.718082,6.088264
2830,7.457999999999998,1501,34,8,20,22,16,BCC_B2#2,0.757,34.59999999999999,5.7,19,26.2,14.5,0.7027406886858749,12.279497936248092,0.063009706,0.12691917703798739,-15.299692,1.2563412273257595,31.9,0.21755725190839695,9.773059,4.042581
2831,7.667,1502,30,12,14,24,20,FCC_L12#1,0.134,21.5,27.3,14.3,7.199999999999999,29.7,0.7027406886858749,12.579390573515308,0.038274805973915436,0.10803513317435212,-7.145004,3.2125408466975482,34.5,3.791666666666667,5.5977564,10.272533
2832,7.2440000000000015,1502,30,12,14,24,20,BCC_B2#2,0.866,31.3,9.6,14,26.6,18.5,0.7027406886858749,12.705541839444185,0.063451183,0.12716194399268982,-15.037888,1.3358854868805172,36.2,0.3609022556390977,8.171728,5.3311
2833,7.162,1503,28,14,16,24,18,BCC_B2#1,0.061,10.2,44.1,13.5,5.899999999999999,26.3,0.7027406886858749,11.493905025126429,0.034833539435845925,0.10609410162681053,-5.891048,3.7223190185709605,50,7.474576271186443,5.283143,12.794244
2834,7.227,1503,28,14,16,24,18,BCC_B2#2,0.881,29.8,10.9,16.1,26.4,16.9,0.7027406886858749,12.873918948528834,0.063161566,0.12744689110409868,-15.04328,1.3605539156158768,37.3,0.4128787878787879,8.08902,5.1134934
2835,7.629,1503,28,14,16,24,18,FCC_L12#1,0.058,20,29.9,16.9,7.000000000000001,26.3,0.7027406886858749,12.64345624013168,0.037676918382465126,0.10950331731276454,-7.174352,3.239110349402657,36.9,4.2714285714285705,6.273714,9.894635
2836,7.237,1504,28,12,16,24,20,BCC_B2#2,0.9,28.9,10.3,16,25.9,18.9,0.7027406886858749,12.893720475173776,0.062924845,0.12601961394957528,-14.690204,1.3964097319058368,36.2,0.3976833976833977,6.126696,5.1137652
2837,7.652000000000001,1504,28,12,16,24,20,FCC_L12#1,0.1,19.5,27.6,16.4,7.000000000000001,29.5,0.7027406886858749,12.611167678937004,0.037767469,0.1074179202926588,-6.965664,3.3101288222341347,34.6,3.9428571428571426,4.9270773,9.909121
2838,7.263,1505,30,12,16,24,18,BCC_B2#2,0.87,31.2,9.700000000000001,15.8,26.5,16.8,0.7027406886858749,12.744089557484633,0.06329283,0.12752637021416388,-15.128336,1.3323954614004403,36.2,0.36603773584905663,8.831639,4.8821006
2839,7.71,1505,30,12,16,24,18,FCC_L12#1,0.13,22.3,27.3,17,7.199999999999999,26.2,0.7027406886858749,12.725892432831918,0.038194268420288786,0.1092573654267757,-7.338268,3.1611974959659346,34.5,3.791666666666667,6.653304,9.539371
2840,7.843999999999999,1506,30,14,18,20,18,FCC_L12#1,0.342,25.5,24.1,19.6,7.6,23.2,0.7027406886858749,12.850182722906874,0.039075344,0.10958832008932337,-7.701316,3.0097369506965483,31.700000000000003,3.171052631578948,8.919368,7.9461837
2841,7.329000000000001,1506,30,14,18,20,18,BCC_B2#2,0.658,32.4,8.7,17.2,26.5,15.3,0.7027406886858749,12.633236676907549,0.06319171,0.12790994420919735,-15.309712,1.3022890199454262,35.2,0.3283018867924528,8.764697,4.511732
2842,7.808,1507,32,12,14,22,20,FCC_L12#1,0.255,26.2,23.5,14.7,7.7,27.8,0.7027406886858749,12.69043465,0.039482752,0.10838914951183995,-7.585372,3.0121042374817106,31.2,3.051948051948052,6.8521814,9.270349
2843,7.3100000000000005,1507,32,12,14,22,20,BCC_B2#2,0.745,34,8.1,13.7,26.9,17.3,0.7027406886858749,12.466254316145237,0.063647236,0.12792884741136373,-15.338584,1.2766760124341747,35,0.30111524163568776,8.809078,5.1306777
2844,7.302999999999999,1508,28,10,18,24,20,BCC_B2#2,0.923,28.6,8.9,17.9,25.4,19.2,0.7027406886858749,12.855014595112452,0.062553394,0.12493409302508257,-14.510848,1.4082337552347621,34.3,0.3503937007874016,6.0747113,4.7533803
2845,7.780000000000001,1508,28,10,18,24,20,FCC_L12#1,0.077,20.6,23.6,19.2,7.199999999999999,29.5,0.7027406886858749,12.742364265796581,0.038222101,0.10590052550625043,-7.04752,3.2753042994077153,30.8,3.277777777777778,4.4315834,8.851784
2846,7.322000000000001,1509,28,10,20,24,18,BCC_B2#2,0.922,28.6,8.9,19.8,25.4,17.3,0.7027406886858749,12.849900260869266,0.062457847,0.12541757093804676,-14.641644,1.3943815136652173,34.3,0.3503937007874016,6.6359606,4.2821245
2847,7.824,1509,28,10,20,24,18,FCC_L12#1,0.078,21.4,23.3,22.2,7.199999999999999,25.9,0.7027406886858749,12.826936014548526,0.038161336,0.10677840184232014,-7.20078,3.218190166609085,30.5,3.2361111111111116,6.5419846,7.9154577
2848,7.359999999999999,1510,28,10,20,22,20,BCC_B2#2,0.817,29.2,7.7,19.5,25.3,18.3,0.7027406886858749,12.75493748903225,0.062436921,0.12472606143064081,-14.563328,1.3880872073234145,33,0.30434782608695654,6.6359606,4.2821245
2849,7.8999999999999995,1510,28,10,20,22,20,FCC_L12#1,0.183,22.8,20.3,22,7.399999999999999,27.5,0.7027406886858749,12.816635701181834,0.038679244676140395,0.10484797327559553,-7.195708,3.193112058100594,27.7,2.743243243243244,5.3459377,7.3955994
2850,7.292,1511,26,12,20,22,20,BCC_B2#2,0.826,27.3,9.4,19.7,25.1,18.4,0.7027406886858749,12.929633599099965,0.06232192,0.1246807916416959,-14.394708,1.4305054062282905,34.5,0.3745019920318725,7.178911,4.6539493
2851,7.771,1511,26,12,20,22,20,FCC_L12#1,0.174,19.6,24.3,21.5,7.000000000000001,27.6,0.7027406886858749,12.762974320336214,0.037708292,0.10623427695428626,-6.989544,3.3121378109852806,31.3,3.471428571428571,5.2950716,8.069402
2852,7.776,1512,28,12,18,22,20,FCC_L12#1,0.202,21.7,24.1,19.2,7.199999999999999,27.7,0.7027406886858749,12.773312136571548,0.038264548,0.10691034925394265,-7.162456,3.2257748645295403,31.3,3.3472222222222228,5.6807313,8.714493
2853,7.306000000000001,1512,28,12,18,22,20,BCC_B2#2,0.798,29.6,8.9,17.7,25.7,18.1,0.7027406886858749,12.809389980104744,0.062742961,0.12576112435884146,-14.72404,1.379980099718179,34.6,0.34630350194552534,7.266905,4.6000557
2854,7.455,1513,32,6,18,24,20,BCC_B2#2,0.915,32.4,5.2,17.8,25.5,19.2,0.7027406886858749,12.399654858807345,0.06264008,0.12433959475605501,-14.698984,1.3276102079122585,30.7,0.20392156862745098,7.923802,4.493645
2855,8.082,1513,32,6,18,24,20,FCC_L12#1,0.085,28.2,14.3,20.3,8.3,29.1,0.7027406886858749,12.675396019110282,0.040759452924264035,0.10187469204861428,-7.530576,2.9667198581985135,22.6,1.7228915662650601,5.8718414,7.3073387
2856,7.372,1514,28,8,20,24,20,BCC_B2#2,0.947,28.3,7.399999999999999,19.9,24.9,19.5,0.7027406886858749,12.771506576802146,0.062170084,0.1236525256515207,-14.316844,1.416476428640766,32.3,0.2971887550200803,6.413474,4.643775
2857,7.911999999999999,1514,28,8,20,24,20,FCC_L12#1,0.053,21.9,19.3,22.2,7.399999999999999,29.3,0.7027406886858749,12.775054194404643,0.038687361473733306,0.10344358583111858,-7.068672,3.237750977688327,26.7,2.608108108108109,4.4207397,7.2826095
2858,7.424999999999999,1515,30,8,20,22,20,BCC_B2#2,0.81,30.9,6.1,19.4,25.3,18.3,0.7027406886858749,12.555316674016835,0.062462681149823424,0.12438451631935538,-14.620436,1.3547810785249572,31.4,0.2411067193675889,7.161837,4.157045
2859,8.03,1515,30,8,20,22,20,FCC_L12#1,0.19,26.2,16.2,22.5,7.9,27.2,0.7027406886858749,12.770896620387587,0.039839632,0.1028744667057866,-7.392516,3.058047445966305,24.1,2.050632911392405,6.16847,6.9683275
2860,7.369,1516,32,10,16,22,20,BCC_B2#2,0.766,33.4,7.000000000000001,15.6,26.3,17.7,0.7027406886858749,12.471057949621049,0.063227214,0.1266409981009309,-15.09518,1.298495482,33.300000000000004,0.2661596958174905,8.662514,4.7031755
2861,7.933,1516,32,10,16,22,20,FCC_L12#1,0.234,27.4,19.8,17.3,8,27.6,0.7027406886858749,12.77260569,0.040075816,0.10656419895818668,-7.667616,2.974473712706468,27.8,2.475,7.0973883,8.351563
2862,8.081,1517,32,8,20,22,18,FCC_L12#1,0.217,29.2,15.6,22.9,8.4,23.9,0.7027406886858749,12.778450828410636,0.040880455,0.10445795278484063,-7.801308,2.8843435512620146,24,1.857142857142857,8.710767,6.6256266
2863,7.447999999999999,1517,32,8,20,22,18,BCC_B2#2,0.783,32.8,5.899999999999999,19.2,25.8,16.4,0.7027406886858749,12.43357938,0.062734914,0.12576881320263772,-15.000352,1.303681168957669,31.7,0.2286821705426356,8.435843,4.024283
2864,7.300000000000001,1518,30,8,16,26,20,BCC_B2#2,1,30,8,16,26,20,0.7027406886858749,12.708696411974572,0.063057641,0.12534177276550698,-14.6944,1.367089497499442,34,0.3076923076923077,6.6240945,5.044048
